"""Preview""","""Collection""","""Sequence Number""","""Product ID""","""RA (J2000.0)""","""Dec. (J2000.0)""","""Target Name""","""Start Date""","""Int. Time""","""Instrument""","""Filter""","""Cal. Lev.""","""Obs. Type""","""Proposal ID""","""P.I. Name""","""Data Release""","""Obs. ID""","""Min. Wavelength""","""Max. Wavelength""","""Field of View""","""Shape""","""Pixel Scale""","""Resolving Power""","""End Date""","""Data Type""","""Moving Target""","""Provenance Name""","""Provenance Keywords""","""Intent""","""Target Type""","""Target Standard""","""Target Keywords""","""Meta Release""","""Algorithm Name""","""Proposal Title""","""Proposal Keywords""","""IQ""","""Instrument Keywords""","""Molecule""","""Transition""","""Proposal Project""","""Band""","""Prov. Reference""","""Prov. Version""","""Prov. Project""","""Prov. Producer""","""Prov. Run ID""","""Prov. Last Executed""","""Prov. Inputs""","""Rest-frame Energy""","""Quality""","""planeID""","""DOWNLOADABLE""","""Publisher ID"""
caom:CFHT/2955134,CFHT,2955134,2955134e,188.38599999430858,-10.146222000145485,WASP107,60341.574297,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.57668312269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:42:08.000,caom:CFHT/2955134/2955134o,,,8b965aa2-3e66-4f96-b9f7-ff6a9898b744,ivo://cadc.nrc.ca/CFHT?2955134/2955134e,ivo://cadc.nrc.ca/CFHT?2955134/2955134e
caom:CFHT/2955134,CFHT,2955134,2955134g,188.3860000043086,-10.146222222112073,WASP107,60341.57430555556,0.03,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60341.57622361111,image,,DRS,,science,,0,,2024-02-01T13:47:00.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,57d3e0ee-5fa7-4cfc-9642-983f02d611c5,ivo://cadc.nrc.ca/CFHT?2955134/2955134g,ivo://cadc.nrc.ca/CFHT?2955134/2955134g
caom:CFHT/2955134,CFHT,2955134,2955134o,188.38599999430858,-10.146222000145485,WASP107,60341.574297,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.57668312269,spectrum,,fitspipe,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Bp06,,,,,b04fc008-8b4f-4044-868c-c9280ed175ac,ivo://cadc.nrc.ca/CFHT?2955134/2955134o,ivo://cadc.nrc.ca/CFHT?2955134/2955134o
caom:CFHT/2955134,CFHT,2955134,2955134r,188.38599999430858,-10.146222000145485,WASP107,60341.574297,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.576683123145,spectrum,,,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,1ae14226-2bcf-4808-bca2-7db4d3f6103f,ivo://cadc.nrc.ca/CFHT?2955134/2955134r,ivo://cadc.nrc.ca/CFHT?2955134/2955134r
caom:CFHT/2955134,CFHT,2955134,2955134s,188.38599999430858,-10.146222000145485,WASP107,60341.574297,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.57668312269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:42:08.000,caom:CFHT/2955134/2955134o,,,74b54b3a-5862-4cf1-a3a3-dce3c6ed931b,ivo://cadc.nrc.ca/CFHT?2955134/2955134s,ivo://cadc.nrc.ca/CFHT?2955134/2955134s
caom:CFHT/2955134,CFHT,2955134,2955134t,188.38599999430858,-10.146222000145485,WASP107,60341.574297,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.289988,73000.0,60341.57668312269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-06T05:25:41.000,caom:CFHT/2955134/2955134o,,,d5066521-297c-4265-9af9-ee0df40408a3,ivo://cadc.nrc.ca/CFHT?2955134/2955134t,ivo://cadc.nrc.ca/CFHT?2955134/2955134t
caom:CFHT/2955134,CFHT,2955134,2955134v,188.38599999430858,-10.146222000145485,WASP107,60341.574297,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955134,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.57668312269,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-10T02:33:24.000,caom:CFHT/2955134/2955134o,,,ec3d08eb-7802-4f10-8df4-5e434d8c8d7a,ivo://cadc.nrc.ca/CFHT?2955134/2955134v,ivo://cadc.nrc.ca/CFHT?2955134/2955134v
caom:CFHT/2955144,CFHT,2955144,2955144e,188.38599999430858,-10.146222000145485,WASP107,60341.6000984,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.602484522686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:38:30.000,caom:CFHT/2955144/2955144o,,,1c331091-0a35-40cf-9b95-8b670ecd2791,ivo://cadc.nrc.ca/CFHT?2955144/2955144e,ivo://cadc.nrc.ca/CFHT?2955144/2955144e
caom:CFHT/2955144,CFHT,2955144,2955144g,188.3860000043086,-10.146222222112073,WASP107,60341.60010416667,0.03,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60341.60202291667,image,,DRS,,science,,0,,2024-02-01T14:24:09.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,9eb0c478-5f25-4882-826b-6b37267feebf,ivo://cadc.nrc.ca/CFHT?2955144/2955144g,ivo://cadc.nrc.ca/CFHT?2955144/2955144g
caom:CFHT/2955144,CFHT,2955144,2955144o,188.38599999430858,-10.146222000145485,WASP107,60341.6000984,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.602484522686,spectrum,,fitspipe,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Bp06,,,,,a13ac1ea-43aa-40bb-a131-29d249a549db,ivo://cadc.nrc.ca/CFHT?2955144/2955144o,ivo://cadc.nrc.ca/CFHT?2955144/2955144o
caom:CFHT/2955144,CFHT,2955144,2955144r,188.38599999430858,-10.146222000145485,WASP107,60341.6000984,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.602484523144,spectrum,,,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,c607a308-b708-4f2d-b314-69a5257bb4c8,ivo://cadc.nrc.ca/CFHT?2955144/2955144r,ivo://cadc.nrc.ca/CFHT?2955144/2955144r
caom:CFHT/2955144,CFHT,2955144,2955144s,188.38599999430858,-10.146222000145485,WASP107,60341.6000984,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.602484522686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:38:30.000,caom:CFHT/2955144/2955144o,,,a4959599-1f78-44b1-9e83-a34f9dc82cef,ivo://cadc.nrc.ca/CFHT?2955144/2955144s,ivo://cadc.nrc.ca/CFHT?2955144/2955144s
caom:CFHT/2955144,CFHT,2955144,2955144t,188.38599999430858,-10.146222000145485,WASP107,60341.6000984,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.289988,73000.0,60341.602484522686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-06T05:24:40.000,caom:CFHT/2955144/2955144o,,,f83ef144-e123-4d04-ac02-5cd26204869b,ivo://cadc.nrc.ca/CFHT?2955144/2955144t,ivo://cadc.nrc.ca/CFHT?2955144/2955144t
caom:CFHT/2955144,CFHT,2955144,2955144v,188.38599999430858,-10.146222000145485,WASP107,60341.6000984,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955144,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.602484522686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-10T02:33:23.000,caom:CFHT/2955144/2955144o,,,027aa6b9-84ec-4a2e-8286-90e58a5360d1,ivo://cadc.nrc.ca/CFHT?2955144/2955144v,ivo://cadc.nrc.ca/CFHT?2955144/2955144v
caom:CFHT/2955119,CFHT,2955119,2955119e,188.38599999430858,-10.146222000145485,WASP107,60341.5356128,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.537998922686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:45:43.000,caom:CFHT/2955119/2955119o,,,7c7c69f6-b9eb-41c3-ba8e-cbcfcd876e84,ivo://cadc.nrc.ca/CFHT?2955119/2955119e,ivo://cadc.nrc.ca/CFHT?2955119/2955119e
caom:CFHT/2955119,CFHT,2955119,2955119g,188.3860000043086,-10.146222222112073,WASP107,60341.53563657407,0.03,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.2840038889419536E-7,polygon 188.38581798849202 -10.146401387172105 188.38581798869572 -10.14604305717208 188.38618201130424 -10.146043057172093 188.38618201150794 -10.14640138717209,1.2899880000000001,73000.0,60341.53752858796,image,,DRS,,science,,0,,2024-02-01T12:51:19.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,922a7dd1-cdab-4afe-9565-5cf740f378c2,ivo://cadc.nrc.ca/CFHT?2955119/2955119g,ivo://cadc.nrc.ca/CFHT?2955119/2955119g
caom:CFHT/2955119,CFHT,2955119,2955119o,188.38599999430858,-10.146222000145485,WASP107,60341.5356128,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.537998922686,spectrum,,fitspipe,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Bp06,,,,,86c09b7a-fb67-4819-9942-9e0b87b7a083,ivo://cadc.nrc.ca/CFHT?2955119/2955119o,ivo://cadc.nrc.ca/CFHT?2955119/2955119o
caom:CFHT/2955119,CFHT,2955119,2955119r,188.38599999430858,-10.146222000145485,WASP107,60341.5356128,200.589,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.537998923144,spectrum,,,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,5c2485a2-8f8a-49b4-a827-2e6cc2d23ac5,ivo://cadc.nrc.ca/CFHT?2955119/2955119r,ivo://cadc.nrc.ca/CFHT?2955119/2955119r
caom:CFHT/2955119,CFHT,2955119,2955119s,188.38599999430858,-10.146222000145485,WASP107,60341.5356128,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.537998922686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-02-23T03:45:43.000,caom:CFHT/2955119/2955119o,,,a65ffc26-2eff-4a0c-a750-dc0fc5021a04,ivo://cadc.nrc.ca/CFHT?2955119/2955119s,ivo://cadc.nrc.ca/CFHT?2955119/2955119s
caom:CFHT/2955119,CFHT,2955119,2955119t,188.38599999430858,-10.146222000145485,WASP107,60341.5356128,206.16100000000003,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.289988,73000.0,60341.537998922686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-06T05:26:42.000,caom:CFHT/2955119/2955119o,,,03ee6137-1f1d-4d1a-998b-50283598bc5a,ivo://cadc.nrc.ca/CFHT?2955119/2955119t,ivo://cadc.nrc.ca/CFHT?2955119/2955119t
caom:CFHT/2955119,CFHT,2955119,2955119v,188.38599999430858,-10.146222000145485,WASP107,60341.5356128,206.161,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2955119,9.55E-7,2.515E-6,1.284003888976648E-7,polygon 188.38581798849214 -10.14640116494985 188.38581798869583 -10.146042834949853 188.3861820113041 -10.146042834949853 188.38618201150783 -10.14640116494985,1.2899880000000001,73000.0,60341.537998922686,spectrum,,DRS,,science,,0,,2024-02-01T11:18:39.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Bp06,2024-04-10T02:33:51.000,caom:CFHT/2955119/2955119o,,,9adae0a9-9792-4ab2-9cca-2774c71ee087,ivo://cadc.nrc.ca/CFHT?2955119/2955119v,ivo://cadc.nrc.ca/CFHT?2955119/2955119v
caom:CFHT/2872265,CFHT,2872265,2872265e,188.3860420010485,-10.146221999973179,WASP107,60071.3928026,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60071.39983198657,spectrum,,DRS,,science,,0,,2023-05-07T09:23:01.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2023-10-22T05:26:15.000,caom:CFHT/2872265/2872265o,,,806aadb0-dea9-4891-a135-a357ed5fdf39,ivo://cadc.nrc.ca/CFHT?2872265/2872265e,ivo://cadc.nrc.ca/CFHT?2872265/2872265e
caom:CFHT/2872265,CFHT,2872265,2872265g,188.38604166806084,-10.14622222218658,WASP107,60071.392800925925,0.01,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.284003889115426E-7,polygon 188.3858596551586 -10.14640138717209 188.38585965536234 -10.14604305717208 188.38622367797086 -10.14604305717208 188.3862236781746 -10.146401387172105,1.2899880000000001,73000.0,60071.3963306713,image,,DRS,,science,,0,,2023-05-07T09:25:38.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,,STANDARD PIPELINE,CFHT,,,,,,ee54ce61-8a8b-408c-bc5f-958f622e00dc,ivo://cadc.nrc.ca/CFHT?2872265/2872265g,ivo://cadc.nrc.ca/CFHT?2872265/2872265g
caom:CFHT/2872265,CFHT,2872265,2872265o,188.3860420010485,-10.146221999973179,WASP107,60071.3928026,601.767,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60071.39983198657,spectrum,,fitspipe,,science,,0,,2023-05-07T09:23:01.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,http://www.cfht.hawaii.edu/Instruments/SPIRou/,2.12 (Jul 26 2018),STANDARD PIPELINE,CFHT,23Ap03,,,,,2f7e7a47-c1e8-4f9e-a941-51d1d5642781,ivo://cadc.nrc.ca/CFHT?2872265/2872265o,ivo://cadc.nrc.ca/CFHT?2872265/2872265o
caom:CFHT/2872265,CFHT,2872265,2872265p,188.3860420010485,-10.146221999973179,WASP107,,,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.289988,73000.0,,spectrum,,DRS,,science,,0,,2023-05-07T09:23:01.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2024-04-11T13:11:40.000,caom:CFHT/2872265/2872265o,,,ab22f7a0-9f60-4231-bc31-d4b17ce13fbc,ivo://cadc.nrc.ca/CFHT?2872265/2872265p,ivo://cadc.nrc.ca/CFHT?2872265/2872265p
caom:CFHT/2872265,CFHT,2872265,2872265r,188.3860420010485,-10.146221999973179,WASP107,60071.3928026,601.767,SPIRou,,1,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60071.39983198982,spectrum,,,,science,,0,,2023-05-07T09:23:01.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,,,,,,,,,,a420a303-6b15-4527-94a3-849fb01d0411,ivo://cadc.nrc.ca/CFHT?2872265/2872265r,ivo://cadc.nrc.ca/CFHT?2872265/2872265r
caom:CFHT/2872265,CFHT,2872265,2872265s,188.3860420010485,-10.146221999973179,WASP107,60071.3928026,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.2899880000000001,73000.0,60071.39983198657,spectrum,,DRS,,science,,0,,2023-05-07T09:23:01.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2023-10-22T05:26:15.000,caom:CFHT/2872265/2872265o,,,e6bb3233-a709-47f1-b561-456bc90c9ccb,ivo://cadc.nrc.ca/CFHT?2872265/2872265s,ivo://cadc.nrc.ca/CFHT?2872265/2872265s
caom:CFHT/2872265,CFHT,2872265,2872265t,188.3860420010485,-10.146221999973179,WASP107,60071.3928026,607.339,SPIRou,,2,OBJECT,23AO35,Lauren Doyle,2024-08-31T00:00:00.000,2872265,9.55E-7,2.515E-6,1.2840038889072591E-7,polygon 188.38585998849211 -10.14640116494985 188.38585998869587 -10.146042834949853 188.3862240113041 -10.146042834949867 188.38622401150786 -10.14640116494985,1.289988,73000.0,60071.39983198657,spectrum,,DRS,,science,,0,,2023-05-07T09:23:01.000,drs,"Probing magnetic fields, spot properties and the planetary atmosphere of the WASP-107 system with SPIRou",,,,,,,Infrared|Optical,https://www.cfht.hawaii.edu/Instruments/SPIRou/SPIRou_pipeline.php,0.7.288,STANDARD PIPELINE,CFHT,23Ap03,2024-04-06T16:16:27.000,caom:CFHT/2872265/2872265o,,,e04acce8-c2f0-46c8-bec2-3e2e7741077c,ivo://cadc.nrc.ca/CFHT?2872265/2872265t,ivo://cadc.nrc.ca/CFHT?2872265/2872265t
